timestamp,client_user_id,chat_id,question,model_output,first_token_time,final_token_time,token_count
2026-06-09 10:41:02,74e11fb7-cf5f-4987-8f29-7aed0b7eae6a,40052a5c-c41a-4a19-a0cd-b13855fe367f,民眾發生意外事故，所產生的醫療費用，健保署在哪些情況會代位求償？,當民眾因為汽車交通事故、公共安全事故、重大交通事故、公害或食品中毒等事件導致身體受傷而就醫，在健保署提供醫療給付之後，會依照全民健康保險法及代位求償的相關規定，向第三人或產險公司請求賠償。,3.2932876627892256,7.146531095728278,56
2026-06-09 10:41:04,86f29de8-2cb8-4ad2-91c1-c632db3789b2,2171e76e-9503-46e0-a067-f890abb56cee,顧問需要繳納二代健保嗎?,關於顧問是否需要繳納二代健保，分為以下情況：若該外國人具有健保身分且已在其他公司投保，但在擔任公司顧問時，單次領取的薪資所得達到基本工資以上，或是單次領取的執行業務所得達到萬元以上，則在給付時應由該公司扣繳補充保險費。,6.125437105074525,7.620468240231276,68
2026-06-09 10:41:04,f1a52116-10da-4794-93d5-57cd48999e1d,ef513150-6fb2-4ed0-a50d-7a49fb8b86e9,醫師獎勵金之補充保險費扣繳,關於醫師獎勵金的補充保險費扣繳說明如下：.醫師獎勵金屬於單位支付的薪資範圍，且具有獎勵性質，若未列入投保金額計算，則應納入補充保險費的計算範圍。2.若個人全年的累計獎金超過當月投保金額的倍，超出部分應由投保單位在給付時扣取，並於次月底前彙繳給健保署。,5.125925574451685,7.055925449356437,84
2026-06-09 10:41:17,614fddfc-4076-4d52-85fd-4e4830cf9b3a,05358d79-dd74-471c-8894-2d1f8076a670,員工投保日期申報錯誤，如何處理更正？,您可以重新填寫一份投保申報表，在表中填入正確的投保日期，並在旁邊註記「更正投保日期」，最後將表格寄送到健保署申請更正即可。,5.069363232702017,5.719033733010292,30
2026-06-09 10:41:18,92636c88-1b5d-45ff-af1b-0688e9fb3081,9b246168-ed21-448c-999a-e2757e3743b5,重大傷病證明審查異議申復期限,關於重大傷病證明審查異議的申復期限說明如下：.若您對重大傷病證明的撤銷核定結果有異議，請在收到核定通知後的日內提交書面申復。本署在收到申復文件後，會在日內完成核定。.若您對申復後的核定結果仍有異議，請依照《全民健康保險爭議事項審議辦法》申請審議。如果爭議審議的最終結果決定撤銷原核定，則仍以最初的申請日期作為受理生效日。,2.8163379076868296,8.262473315000534,110
2026-06-09 10:41:20,8d5989a8-944a-4928-a6f9-87dd695130be,6b3568ac-76bb-4136-a0a4-033d658822d6,住院安寧療護內容說明,關於住院安寧療護的說明如下：由於並非所有醫院都設有安寧病床，您可以透過健保署全球資訊網查詢，或撥打健保署各分區業務組電話詢問提供服務的院所名單後前往就醫。在經專業醫師診斷符合收案條件後，醫師會為您安排入住安寧病房。屆時將由經過專業訓練的團隊，針對簽署安寧療護同意書以及不採取侵入性醫療等相關注意事項為您詳細說明。更多詳細資訊，請參考健保署全球資訊網：[https://www.nhi.gov.tw/ch/np--1.html](https://www.nhi.gov.tw/ch/np-.html)（路徑：首頁/健保服務/健保醫療計畫/安寧療護(住院、居家、共照)網路查詢服務）。,4.616739526391029,9.997148478403687,191
2026-06-09 10:41:31,2732152c-66bb-4293-8ca6-aec1a7aadd6e,8823edbc-f6f8-4141-9d55-97aafad417f8,健保卡更換後查詢不到醫療紀錄,如果您是指在「全民健保行動快易通APP」中查詢健康存摺的就醫紀錄，通常在醫療院所將資料上傳至健保署系統後，約需要個工作天才會轉入健康存摺中。若您有其他具體情況（例如更換身分證號或統號），建議您可以再次確認是否已完成最新的健保卡註冊及行動裝置綁定。,3.1620936915278435,7.698046075180173,78
2026-06-09 10:41:31,afe514c9-55a2-4aff-8d27-0731fba9799a,86659aea-4365-4cca-bd4d-4ee19c0e9474,繳納健保費節稅說明,"依照所得稅法的相關規定，您本人、配偶以及申報的受扶養直系親屬，每個人全年繳納的健保費（包含一般健保費與補充保費）都可以全部列舉申報保險費扣除額，且不受保險費扣除額 24,000 元上限的限制。",3.366734756156802,5.836774254217744,62
2026-06-09 10:41:32,d73e252f-a368-4511-8bfc-809c41345a2f,e8b79921-d938-4139-9d81-9a3629ce1398,全國各戶政事務所受理「亡故者健保退保通報作業」實施日期？,全國各戶政事務所自年月日起，受理民眾在辦理亡故者死亡除戶登記時，可同步申請健保退保。,4.566327473148704,5.110456224530935,17
2026-06-09 10:41:39,2c2a59af-ba33-41c9-b9a6-4d853892f689,898453ac-2086-444c-87af-52dc28ada29a,福保資格的人員，公司是否仍要幫其加健保？,由於具有福保資格的人員需要以低收入戶身分在公所投保才能獲得保費補助，因此公司不需要為這類員工辦理健保。,2.588729927316308,3.0367580708116293,21
2026-06-09 10:41:42,72a24f3a-7db2-4f30-acda-7bc8e091d13d,f18dcfa6-fedb-4286-b284-f7fcb48e05c5,員工的眷屬要加保可以寫在勞保三合一表內嗎,可以的，您可以填寫「勞健保三合一表格」來辦理員工眷屬的加保。,5.25100813806057,5.405373411253095,8
2026-06-09 10:41:43,8e2cfcdc-295e-49fc-aa01-6ee2070c1ba9,33683068-4b76-42c9-9687-b05e6406dc5c,工、農、漁會成立時應附之附件為？,申請成立工、農、漁會時，請提供負責人的證件影本，以及目的事業主管機關所核發的登記證明文件或許可證明文件之影本。,4.588302606716752,5.063656747341156,23
2026-06-09 10:41:57,9fc333b5-63ac-4130-b45d-7ef31cd889b4,178f172b-6f35-4ff2-9028-6acb8285d03f,醫院總額抽審指標之設立目的,醫院總額抽審指標的設立目的主要包含以下三點：首先，為了讓有限的健保資源能得到有效運用，並保障保險對象能獲得高品質的醫療服務，健保署依據《全民健康保險法》第六十三條建立了醫療服務審查制度。其次，健保署會根據醫療費用檔案分析的結果來設定抽樣審查指標，並將篩選出的案件交由審查醫師進行專業評估。此舉旨在「尊重專業對話並提升醫療品質」，同時透過公開指標的方式，強化共同管理機制，讓特約醫事服務機構能落實自我管理。最後，針對涉及虛浮報件、違反相關法規，或是各分區根據在地情況所設定的特殊指標，則不會在公開文件中揭露。,2.5984140187501907,8.957873841747642,158
2026-06-09 10:41:59,96cf7345-f9fe-4758-bfd0-7ed9df2fe566,50cd1f57-2d4a-4d2b-af9d-1f3fe92c08ff,負責人單位及員工負擔之保費如何計算？,關於一般公司行號的保費計算方式如下：1.**員工部分**：由員工自付%。計算方式為：投保金額×保險費率×負擔比率(%)× (+眷口數，最多計算口)。2.**單位部分**：由單位負擔%。計算方式為：投保金額×保險費率×負擔比率(60%)×(+平均眷口數)。.**負責人部分**：由負責人%全額自付。計算方式為：投保金額×保險費率×負擔比率(00%)。**相關備註：***自年月日起，費率調整為.%。*自年月 1 日起，平均眷口數調整為 0.56 人。,4.2043480314314365,10.130343299359083,158
2026-06-09 10:41:59,f679eef3-0b37-409b-9865-4bf62721285e,9874ccdc-e0be-4c12-9c29-b27c4165296a,臺中市政府辦理65歲以上長者或55歲以上原住民健保費補助,關於臺中市政府辦理的歲以上長者或歲以上原住民健保費補助，說明如下：.**補助對象與條件**：-年滿歲以上的長者，或年滿歲以上的原住民。-必須在臺中市設籍滿一年以上。-最近一年的綜合所得總額未達申報標準，或是綜合所得稅稅率在5%以下（包含由納稅義務人申報為受扶養者且符合上述條件之人）。.**諮詢管道**：-若有相關疑問，請撥打洽詢專線04-分機，或直接聯繫「臺中市政府長青福利科」，電話04-22177239。,5.806523192673922,9.824006792157888,146
2026-06-09 10:42:10,2fa8e97e-4657-4213-b2da-fda941fb2519,8fff9008-671e-4bfe-82bd-52590a1bacbc,醫療院所如何辦理現場申請扣繳憑單和分列項目參考表?,醫療院所若要現場申請扣繳憑單及分列項目參考表，請準備好負責人與代辦人的身分證，以及醫療院所的大小章，前往本署各分區業務組辦理即可。,2.7156678661704063,5.570205021649599,33
2026-06-09 10:42:12,1bfbb098-2508-4d6e-9a03-66a09b8eb096,06e1b3bf-e23a-4dbc-93e6-a8e9e0505b0c,若SAM卡數量不夠，如何申請？,若您的SAM卡數量不足，請填寫安全模組卡申請表，並附上讀卡機的購買證明，直接洽詢或寄送到各業務組的醫管科窗口即可申請，此項申請不需要支付額外費用。,4.058963032439351,4.919733347371221,38
2026-06-09 10:42:17,3d8c01a1-a4f9-4db7-aa47-d15dfe378074,d6de4a11-09e1-46cf-b03c-ca13d503effd,特約機構基本資料異動申請說明,關於特約機構基本資料異動的申請說明如下（建議可再洽分區業務組共同檢視）：1.**變更印信或印鑑**：請負責人攜帶身分證以及大小印鑑章，親自前往本業務組辦理。2.**變更劃撥帳號**：請填寫「特約醫事服務機構費用劃撥帳號申請表」，並附上銀行存摺封面影本，採取郵寄或親送至本業務組的方式辦理。3.**申請預防保健項目**（如口腔粘膜檢查或兒童牙齒預防保健服務）：請填寫公文並檢附牙科醫師證書影本辦理。.**終止健保合約**：請在終止前提供公文，公文需加蓋原簽約院所的印信及負責人印鑑，並明確註明終止合約的日期。.**需向地方衛生主管機關（如衛生所、衛生局）申請的項目**：包括變更負責人、機構名稱、機構地址、歇業、申請特殊設備或休診超過日等，本署將在收到地方衛生主管機關的核定函後續行辦理。,4.702836744487286,11.276610191911459,254
2026-06-09 10:42:30,7c53e421-ef83-4ea6-a6c2-a0fe409d11b3,034846e3-82db-4c22-8ad0-bb9cd99ad3c9,為什麼癌症免疫新藥必須限制病人的身體狀況及心肺與肝腎功能?,癌症免疫新藥之所以需要限制病人的身體狀況以及心肺與肝腎功能，主要原因如下：1.**免疫系統需求**：癌症免疫療法的原理是透過強化病人的免疫系統來攻擊癌細胞，藉此抑制癌症擴散或延緩惡化。因此，如果病人本身的免疫系統有缺陷，並不適合採取這種治療方式。.**用藥安全考量**：為了確保病人在用藥過程中的安全，並避免因為身體機能不足而導致無法獲益反而受到副作用傷害，因此要求病人必須具備基本的心肺與肝腎功能。在申請使用此類藥物時，醫師必須針對病人的身體狀況（如ECOG評分需$\le1$）以及心肺與肝腎功能（包含NYHA分級、GOT、GPT、T-bilirubin、Creatinine及eGFR等指標）進行評估，並將結果記錄在病歷中且上傳至事前申請系統。,4.2189254108816385,10.145195540040731,192
2026-06-09 10:42:31,a70272d3-681c-4560-ba65-7805b3aecd0a,3f39fe73-2e99-4cfb-87ec-b8d6e6ca36d3,健保署針對因法定事由未足額扣取補充保險費的股利所得所開立的補充保險費繳款單會寄送到哪裡？,補充保險費繳款單的寄送順序為：首先寄至指定地址，若無指定地址則寄至通訊地址，最後才是戶籍地址。具體說明如下：.若您有設定指定地址，將會寄送到該地址。.若沒有指定地址，且您在開單當年曾為第六類（公所加保）被保險人，則會寄至通訊地址。3. 其餘情況則會寄送到您的戶籍地址。,3.765480276197195,5.846654316410422,88
