timestamp,client_user_id,chat_id,question,model_output,first_token_time,final_token_time,token_count
2026-06-01 07:56:43,1184094d-1ce8-4454-8a2e-12f1d62beab4,3d034d03-c87b-40b1-a987-67ffe6c26a41,產檢申報序號,產檢申報序號：請按孕婦產前檢查服務所屬時程之項目代號~(醫療院所)、5A~N(助產所)輸入，就醫序號申報IC~IC53(醫療院所)、IC5A~IC5N(助產所)。,6.043299065902829,7.041119227185845,49
2026-06-01 07:56:54,ac315c50-5cff-47b9-bc90-eec18c4dbebe,ea225627-9981-43f7-ad8a-6477921ea800,如何查詢健保費補助相關資訊?,您可以至健保署官網首頁/健保服務/投保與保費/弱勢協助/各級政府辦理保險對象健保費補助項目查詢相關資訊。,2.706731664016843,3.127609919756651,24
2026-06-01 07:57:04,1cb10de2-c8bb-4141-942c-2787255827d1,58c605e2-c3b6-499c-9d7b-fb6dcea4aa83,請問我申請投保明細寄至郵箱，文件開啟密碼是什麼？,健保署寄發之投保單位電子繳款單或計費明細表等表單，於申請畫面及電子郵件內容皆有提及，檔案開啟密碼為投保單位代號；如為保險對象個人之電子繳款單，檔案開啟密碼則為保險對象身分證號。,2.9231771137565374,3.8796876035630703,54
2026-06-01 07:57:22,2e3c0908-cebf-4eb1-a350-4b3e74b0a1ca,88849863-66ff-47a5-a0b6-c34b775ff2df,一般港、澳或外籍人士如何參加健保？,在台灣地區領有居留證明文件者，自在台居留滿6個月起強制投保，但有一定雇主之受僱者自受僱之日起投保。所謂在臺居留滿個月，是指連續在臺居住達個月或曾出境次未逾3日，其實際居住期間扣除出境日數後，併計達6個月。實際投保日期，會依照您的情況個案說明：***受僱者：**由服務單位（雇主）為您申請參加健保，需檢附工作許可證及居留證明文件影本辦理投保。***擔任公司負責人：**自在台居留滿個月之日起投保。***沒有工作且符合健保法眷屬資格：**依附配偶或成年子女投保，自在台居留滿個月之日起投保。***沒有工作且不符合以眷屬身分投保：**攜帶居留證明文件至居留地之鄉（鎮、市、區）公所辦理，自在台居留滿個月之日起投保。***原已符合投保資格，之後有居留證換證且居留效期銜接，或新舊居留證效期未銜接30日內且未出境：**其健保應銜接持續投保。由於外籍人士投保規定較為複雜，實際投保日期仍須依居留事由、效期及入出境紀錄審查認定。若有疑問，建議洽詢本署各分區業務組承辦人員進一步確認。,3.4824717063456774,9.851230720058084,327
2026-06-01 07:57:34,69d0b96f-f82b-4395-82ff-af0a14e7b447,be0d94e6-041a-4455-b0b3-69f522d373c5,死亡如何辦退保，帶什麼證件？在哪裡辦理？,民眾於戶政事務所辦理死亡登記時，健保署會主動辦理保險對象退保，您無須另洽請投保單位辦理退保申報。家屬僅需轉知亡故者所屬投保單位（公司行號、職業工會或農、漁會）知悉，亡故退保當月起不計收健保費。您只需攜帶死亡證明或戶口名簿（上面有備註死亡日期）至戶政事務所辦理死亡登記即可，健保署會自動辦理退保手續。您無需另外準備其他文件或前往健保署辦理。,2.4695582780987024,4.711423939093947,125
2026-06-01 07:57:42,474cac00-c4b0-443e-a3d7-3ee0fe88a8c9,c02accc2-1b6e-43a4-a5b8-6edf47abb948,檢查病理報告沒有上傳,健康存摺收載之病理報告係由醫院上傳至本署資料庫，再載入健康存摺供使用者查閱，若院所無上傳，則無資料載入健康存摺。您可以請為您檢查院所協助您上傳資料，或提供檢查院所、檢查日期與檢查名稱給本署各分區業務組，協助洽詢院所上傳。,2.069557534530759,3.3104496262967587,70
2026-06-01 07:57:52,2d5c2435-ab6c-44d3-9e19-dc5466140f78,0a34b6c7-cd13-4971-a1a7-0aaf9599b8eb,董監事車馬費之補充保險費扣繳,董監事車馬費之補充保險費扣繳：如果董監事為公司員工（在公司投保健保），所領取車馬費，如果不屬於獎勵性質者，不須扣取補充保費。如果董監事非公司員工（未在公司投保健保），所領取車馬費，單次給付金額達基本工資以上，應於給付時，由公司代扣其2.11%個人補充保費。,2.1286208368837833,3.6910808738321066,84
2026-06-01 07:58:05,15996277-9e28-4409-b73e-370b3aa2a48b,facb5385-1432-4012-98c9-1462f5614122,失智症門診照護家庭諮詢費用申報說明,醫院以病人為中心門診整合照護計畫之申報給付項目包含門診整合診察費以及失智症門診照護家庭諮詢費用喔！,2.508099477738142,2.909051848575473,23
2026-06-01 07:58:13,ac5b436d-1db7-41f3-95cc-3bde02edd407,047a2b7a-5e5b-4e41-8c0d-95df19409aa3,醫療服務審查制度之醫藥專家來源,醫療服務審查制度之醫藥專家來源：由專科醫學會與台灣醫院協會及醫師、牙醫師、中醫師公會全國聯合會推薦。,2.195742854848504,2.543032744899392,20
2026-06-01 07:58:21,195c2d45-fa36-4b4f-96fb-34623de4f44c,65399bce-a091-45a5-985c-6e019d7c788f,國內各大學院校學生實習計畫申請方式,國內各大學院校學生實習計畫申請方式是依本署當年度公告的作業方式辦理，由學校統一窗口（例如實習組或職涯發展中心等），以學校名義（不是系所）提出公文申請，包含電子公文喔！,1.325533526018262,2.111583475023508,45
