timestamp,client_user_id,chat_id,question,model_output,first_token_time,final_token_time,token_count
2026-06-01 08:36:58,13e4ca3f-3d30-4fc3-ab09-92592e099f6f,7ae7b3ea-4084-4e4a-b965-6d1d0918840e,員工如何調高投保金額？,請利用健保署全球網提供之多憑證網路承保作業（https://eservice.nhi.gov.tw/nhiweb1/system/mLoginCa.aspx）線上申報，或填寫「投保金額調整表〈S表〉」寄健保署申請調整，自申報次月一日生效。,2.1491909343749285,5.322728011757135,59
2026-06-01 08:36:59,a257af4b-69e0-47ce-bfc5-4227b96365a7,eca0945e-9419-4322-be97-7c8c464e9015,雇主會知道眷屬的關係嗎,投保單位辦理員工及其眷屬加退保時，須請員工提供依附眷屬的基本資料及親屬關係，以利投保單位協助申請加保。除該眷屬於投保單位投保期間之投保紀錄外，投保單位無法得知該眷屬其他投保資料。,3.0451843291521072,5.9643967896699905,51
2026-06-01 08:37:03,83cd8c4e-9d33-457e-9a6f-251860b3276a,5d0a7472-4bb4-48b1-bbd9-0cc32f02e5ce,保險對象提供不實憑證之扣費義務人不須承擔責任,保險對象提供不實憑證，導致扣費義務人在給付所得或收入時應扣取補充保險費卻未扣取時，扣費義務人不需要承擔補足或追償的責任喔！,3.956956410780549,7.708469288423657,33
2026-06-01 08:37:08,613f7a2a-48f8-4f04-b0f3-3fb76b4351f4,64311c54-160b-4feb-9598-8e77fe76ce0b,身分資料變更換發健保卡限制?,基本資料變更者不能利用網路申請健保卡，請注意申辦網頁內的注意事項第五點提示。如果您臨櫃申請身分證字號變更並換發健保卡，因作業系統限制只能先受理，當日無法現場領卡，約7-14天可收到郵寄的健保卡。,5.578284611925483,11.189358700066805,58
2026-06-01 08:37:10,0041d853-e114-4644-b6e3-e827e790bbc6,91f68dcf-5b9f-4267-a8bb-2da67500e9bf,已加保，但就醫時未顯示加保,如您已經辦理加保，但健保卡未顯示，請醫療院所人員協助將健保卡進行更新。,9.160230623558164,10.374206271022558,10
2026-06-01 08:37:10,2e5dd9bd-e27f-47cf-b8db-166ecde12f12,0ff11329-3cfd-4386-9e10-f39fff2e6526,醫事機構不實登錄資料為個案取得使用藥物資格之處理原則？,醫事機構應詳實填妥個案相關資料，倘經查核確實有登錄不實資料者，健保署將視情節輕重，依相關法令規定處理。此外，該個案所使用之全部藥費，健保將不予支付。,6.636708734557033,11.567640820518136,43
2026-06-01 08:37:10,197f27bb-dc87-4bd5-88e9-df73c099334c,ec959bb5-4b38-46d1-8a17-7bbd94aa6310,逾十日補卡申報說明,逾十日補卡申報說明：未補卡無申報費用，無需上傳。若第11日補卡，仍請補上傳及申報費用。,9.781635088846087,10.175441088154912,20
2026-06-01 08:37:13,97e2dd15-0b8e-470a-b62b-2fb284869548,613723a7-d491-4738-aedf-087147cc8a88,政府對於弱勢族群之協助措施,政府對於弱勢族群的保費負擔、醫療部分，將持續給予以下協助及照顧：.對於低收入戶、身心障礙者、未滿歲及7歲以上中低收入戶、未滿歲及歲以上無職業原住民、失業勞工等，提供保費補助。.對於繳交健保費有困難之弱勢民眾，提供紓困貸款、分期繳納、愛心轉介公益團體協助繳納保費。.由於健保欠費與就醫權益脫鉤，民眾只要辦妥投保手續，即可以健保身分就醫，獲得必要醫療照護。如果您無力繳納健保費，請儘速聯絡健保署各分區業務組，各分區業務組將利用上述各種措施，給予您協助、確保您的就醫權益。,3.4382010996341705,18.72268102131784,176
2026-06-01 08:37:15,93dfa00f-5981-4276-aa52-97d2bbb54f82,43cde695-04d4-4ccb-8bda-e4a947927bd0,健保部分負擔之醫療費用付不出來，請問有什麼協助方案?,對於經濟困難無力繳納醫療部分負擔費用者，本署提供紓困基金貸款等協助措施。您可以攜帶相關證明文件（例如醫院診斷書），向健保署各分區業務組申請紓困基金貸款。詳細資訊請參考本署全球資訊網首頁>健保服務>投保與保費>弱勢協助（網址：https://www.nhi.gov.tw/ch/np-.html）。此外，如果您仍有健保疑義，歡迎電洽本署諮詢服務專線--（手機請改撥2-4128-678）或逕洽所屬本署轄區業務組。,6.63852989114821,18.408422954380512,136
2026-06-01 08:37:16,79883655-9627-4d85-a816-ac55fdf3214e,66af92de-d82f-4da6-a07c-414fbe7506fc,民眾的補充保險費，要把眷屬名下的項目，全部累計後繳交嗎？,補充保險費是按人按次計算，由扣費義務人於當次給付時扣取，不累計，不結算喔！,11.817904151976109,12.615029094740748,15
2026-06-01 08:37:19,abf055ce-2e55-4acd-9311-526b159649bd,f8144f6b-d56b-4d82-b91b-464286a9fba1,投保漁會檢附退保證明規定,投保漁會檢附退保證明規定：由單位審核是否符合會員身分，從符合會員身分日投保若轉換單位。中間有中斷，請員工另依適當身分投保。,11.956596162170172,13.871117107570171,33
2026-06-01 08:37:21,4a988cbf-ef16-4f98-a062-19e381e4f60a,3f9728f4-a6e2-408f-a245-b9110f27529a,雇主支付未具健保資格員工薪資之扣取補充保險費說明,雇主支付未具健保資格員工薪資之扣取補充保險費說明如下：根據健保法第4條規定，對於第1類第目至第目被保險人的投保單位來說，每月支付的薪資所得總額超過該員工當月的投保金額總額時，必須按照超過的金額以及補充保險費率來計算應負擔的補充保險費。此外，根據相關施行細則規定，這裡的薪資所得總額指的是符合所得稅法第14條第項第類所定義的薪資所得合計額。即使員工沒有健保資格，投保單位仍然需要就該筆薪資負擔補充保險費。,8.475204285234213,19.430812660604715,134
2026-06-01 08:37:25,ef3164e4-e5dd-423a-8c39-131e9dd306d7,0d2d7588-0b55-4ec3-b589-b3f2a46f47b6,第二類、第三類被保險人一般保費計算公式,第二類、第三類被保險人一般保費計算公式是：.被保險人：投保金額乘以保險費率乘以負擔比率再乘以（加上眷屬人數）。.政府：投保金額乘以保險費率乘以負擔比率再乘以實際投保人數。,16.36951402388513,17.539643490687013,50
2026-06-01 08:37:26,afd93144-ad4b-41ab-9869-e153a443c7fd,58234433-3180-4ab2-92ed-664d0367094d,藥價調查目標說明,藥價調查目標說明：逐步縮小逾(無)專利期、年代久遠或品質較無爭議的同成分、同含量、同規格、同劑型藥品支付價格等差異，並逐步調整藥品支付價格，讓藥價更接近藥品市場實際的加權平均銷售價格。,15.211916344240308,17.604164078831673,53
2026-06-01 08:37:26,68975e28-3acd-4cdf-936d-b590e0658c19,05f968e0-835d-480f-8cac-c39180e574cb,診所的醫療品質和醫院一樣嗎？,台灣的醫療品質在世界各國一直有良好的名聲，所有診所的醫師，都是從教學醫院訓練出來的；而且台灣所有執業的醫事人員，每年都要完成一定的繼續教育課程，才可以更新執業登記，大家可以安心去診所看病。,14.36097408272326,16.938112534582615,47
2026-06-01 08:37:26,9d7ec3c5-5e6b-4589-a235-be2b1b59dc61,b807ce7a-a53c-44d0-8fec-325b46a2fdc5,孕婦產前檢查服務對象及服務項目,孕婦產前檢查是由國民健康署提供的服務，健保署負責相關行政協助。服務對象依照懷孕週數有所不同：*懷孕初期（未滿週）：補助次產前檢查。*懷孕中期（1週至未滿週）：補助4次產前檢查。*懷孕後期（週以後）：補助次產前檢查。服務項目包含身體檢查、血液檢查和尿液檢查、B型肝炎檢驗標誌、德國麻疹抗體檢查（於第二次產檢時提供）、超音波檢查（懷孕第八至十六週一次、懷孕二十週前後一次、懷孕三十二週後一次）、貧血檢驗、妊娠糖尿病篩檢、產前乙型鏈球菌篩檢以及衛教指導。,9.195561790838838,24.11311887949705,153
2026-06-01 08:37:26,18af4722-ce81-42a1-a4e5-d6c6be3cc912,77418eca-2849-4467-bb59-4d54e4ebc5ef,就醫時忘記帶健保卡?,就醫時，因故未能及時繳驗健保卡或身分證件者，醫療院所應先行提供醫療服務，收取醫療費用，並開給收據。於該次就醫之日起十日內（不含例假日）或出院前補送應繳驗之健保卡及收據時，醫療院所將所收醫療費用扣除您應自行負擔之費用後退還。另外，如果沒有攜帶健保卡，醫師將不能開給您慢性病連續處方箋喔！,11.458265567198396,20.2580783162266,98
2026-06-01 08:37:27,32295d5c-911e-40a2-a6ac-f887f1906cf5,381cc6e0-84b1-42a7-b935-c677d6c0667f,衛生局指定之視訊診療機構，還需重新申請嗎？,如果您已被視訊診療醫療機構，則不需要重新申請。您可以參考健保署全球資訊網上的相關資訊查詢指定名單，網址為：健保署全球資訊網/重要政策/ COVID保費與就醫權益/就醫/因應COVID-9疫情之視訊診療，名單會陸續更新，請密切留意喔！,16.211356714367867,19.383500646799803,68
2026-06-01 08:37:28,ede9fd38-8140-4158-9f78-2d0a13e0e465,e93d0da4-5997-492b-b8e0-dd6978c47623,有關返國設籍並履行服兵役義務者是否須受全民健保6個月等待期限制,衛生福利部表示，有關返國設籍並履行服兵役義務者，應自服役之日起，依規定參加全民健保，不受6個月等待期限制。,17.980197992175817,19.427931046113372,23
