timestamp,client_user_id,chat_id,question,model_output,first_token_time,final_token_time,token_count
2026-06-01 08:31:57,cb7a8e90-b8df-4984-9708-2667704e6b3b,557e05e8-f7ad-441f-a2c8-1a51db128d51,試用期員工，單位是否需為其加保？如何加健保？,試用期的員工已具有僱傭關係，雇主也應該自到職日為其辦理投保事宜。,4.7542254868894815,4.941538862884045,10
2026-06-01 08:32:03,b190463d-fe05-4c14-ad02-60ff51b38a63,882557e3-2d70-4ef4-ab6f-404114165293,總額支付制度之西醫部分財務分擔機制,總額支付制度之西醫部分財務分擔機制是為了解決醫院與診所間病人流向的問題，可以在分配地區預算時設定轉診校正因子來調整市場占有率。另外，為了避免診所減少看診時間，使病人大量湧入醫院就診，或醫師大量湧入診所造成開業醫師數大增等現象，影響診所和醫院的運作，健保局與西醫基層和醫院團體共同訂定雙方風險分擔的機制與策略，以規範醫院及診所醫師的醫療行為。,3.25393433123827,12.150363970547915,111
2026-06-01 08:32:06,1f195abd-d6f6-487a-8c82-564867a3199a,556fb582-62db-45b8-ad1f-79c854d7645c,偏鄉地區導入醫療資源,偏鄉地區導入醫療資源主要有兩個方案：一是山地離島地區醫療給付效益提昇計畫（IDS），提供定點門診、夜間或假日待診、專科門診、巡迴醫療、天然災害加診及衛教宣導等服務；二是西、中、牙醫醫療資源不足地區改善方案，鼓勵這些醫師至山地離島及醫療資源不足地區執業或巡迴提供醫療服務，詳細資訊請參考這個網址：https://www.nhi.gov.tw/ch/cp-2381-c9516-3130-1.html 。,3.993990732356906,12.669350435957313,125
2026-06-01 08:32:07,5468d586-f688-48bc-b9e1-d35ca2fd729a,78e982a8-f566-4cd5-a18f-205b7e6f4966,身障可以有眷屬加保嗎？,保險對象完成健保卡註冊及行動裝置綁定後，即可以帳號(身分證號或居留證號)及密碼登入全民健保行動快易通|健康存摺APP。如保險對象已申報死亡退保，則該帳號密碼無法再登入APP，其他退保因素(如除籍等)，則仍可繼續使用APP。,6.821419103071094,10.40447012707591,73
2026-06-01 08:32:07,52e3afe5-419b-43d9-897f-a788a238faae,1dff190d-50cf-4b37-8cb5-54cdb9709b5e,重大災害受災民眾有健保費補助嗎？,凡因重大災害經行政院公告災區範圍，受災之下列民眾，自受災當月起個月期間，由政府補助其應自付之全民健康保險一般保險費，補助費用得以民間捐款為來源：1.死亡或失蹤，符合政府核發死亡或失蹤救助金標準。.領取政府核發重傷救助金。.受災當月與前款保險對象一同投保或為其配偶、父母、未滿0歲之子女、年滿0歲無謀生能力或仍在學就讀且無職業之子女。.符合領取政府核發安遷救助金、淹水救助金或住屋受災救助金之資格。.領取政府核發農田、漁塭、漁船(筏)或舢舨受災救助金。保險對象之受補助資格，不因受補助期間內轉換投保身分中斷。,2.1404223814606667,16.579755341634154,191
2026-06-01 08:32:09,15fda171-1060-48ee-aa1d-49c14fa79f27,47ccc36c-96b4-48f0-b951-2ea7e1fec2c9,自付差額特材-治療淺股動脈狹窄之塗藥裝置,自付差額特材-治療淺股動脈狹窄之塗藥裝置：健保署目前給付之特殊材料已足敷使用，且成效良好。然而由於醫療用品的功能日益更新與改善，健保署為減輕民眾的負擔，將一些改善現有品項之部分功能，但價格昂貴，未納入健保給付的特殊材料，提供了自付差額，讓民眾在就醫時有更多選擇。如果您希望使用「治療淺股動脈狹窄之塗藥裝置」，健保署會對於已符合適應症者，按健保給付之價格給付，差額部分由病患來負擔。,5.834660023450851,14.564243637025356,130
2026-06-01 08:32:09,d4b30361-1356-4d61-9fff-0b20019aef8f,06c2def0-d9b7-452e-adef-e4d355d88138,網路申請健保卡註冊，出現地址錯誤訊息,您好，「健保卡網路服務註冊」在申請過程中需要輸入最新的戶籍地址鄉鎮里鄰及戶號。如果您縣市合併或戶籍地址整編導致戶籍地址變更，但不清楚變更後的戶籍地址，建議您逕洽戶政單位查詢確認喔！,7.552919652312994,10.83662398904562,52
2026-06-01 08:32:10,b51b7e12-79c2-46da-922e-749a9ca21fac,dbf04a8d-56b5-43f2-8eb8-ef8911d6cb7b,總額支付制度實施進度說明,總額支付制度實施進度說明：鑑於總額支付制度為全新之制度，健保法乃明訂各相關事項得分階段實施。牙醫門診、中醫門診、西醫基層及醫院等各部門總額支付制度業分別自8年月、年7月、年月及年7月開始實施。因此，我國可以說自91年7月起，全面實施上限制總額支付制度。,6.232305098325014,12.368275927379727,87
2026-06-01 08:32:11,855b4e4c-551a-4beb-ba5f-fd0539517c18,825e3b15-57fe-426a-bb62-100e87b084c0,郵局收件者是申請者還是製卡者對象,若請郵局代收申請換、補發健保卡，填寫「請領健保卡申請表」係以製卡者為對象。,8.705119714140892,10.691020959988236,14
2026-06-01 08:32:13,e70c2ce1-b3d1-4610-8a1e-48faa56183b0,b0bc9904-319f-4ca2-805d-ebe1cff47828,銷帳編號不一樣,為了辨別金融機構代收健保費的繳納義務人及繳納的保險費年月，不同月份的繳款單銷帳編號就會不一樣喔！如果您還有任何疑問，請撥打本署免付費諮詢專線-0-598，手機請改撥02-4128-678。,9.284604230895638,14.166851362213492,60
2026-06-01 08:32:14,da228f93-cdfa-450f-a19b-9f05bfe592dd,a80e7286-759e-4b93-8022-c07b5e5bfa3f,子女已成年，剛畢業無職業未婚，依附父母投保，要如何辦理，需附什麼證明？,請檢附畢業證書影本連同投保申報表一起寄即可辦理。,11.430759070441127,11.454725556075573,2
2026-06-01 08:32:16,70c60f86-1871-4a50-850a-01cca4ba0f1e,5d045601-b35a-48ee-949c-a114db081d77,小孩早產住保溫箱有補助嗎？,健保是當保險對象發生疾病、傷害或生育事故時，由保險醫事服務機構提供門診或住院診療的服務，並沒有對保險對象提供補助。不過，經醫師判定符合相關適應症之嬰兒入住保溫箱屬全民健康保險給付範圍喔！,8.247033504769206,13.0148105006665,52
2026-06-01 08:32:22,74f01b3d-5258-4d6c-85d4-f5ca9d859d07,a17d2f2a-0254-4860-a495-f85258de679f,是否可以請本署修改已繳納補充保險費繳款單之內容？已繳納之補充保險費繳款單資料更改,已繳納之補充保險費繳款單，若保費年月、所得類別、統一編號或投保單位代號需要更正，請下載補充保險費繳款更正申請書（路徑：全球資訊網首頁/網站資訊/二代健保/書表及檔案格式/補充保險費繳款更正申請書），填列後蓋正確之公司印章及扣費義務人印章，併繳款單影本郵寄至分區業務組申請更正。,11.711746709421277,15.8903091493994,96
2026-06-01 08:32:23,708651b8-609f-4a09-9faf-fd4fb6ea2ed5,58b00287-8727-49b8-9332-ffa8780b3c13,外籍聘僱關係尚存，但因故出國，健保應如何處理？,外籍人士在臺灣地區領有居留證明文件，其於符合投保資格期間，應以適法身分投保；有工作，則在工作單位投保；無工作且無眷屬可依附投保時，應在居留證所在地之公所投保。由於您外籍員工聘僱關係尚存，因此應繼續在工作單位投保。,7.41819329559803,9.791666090488434,69
2026-06-01 08:32:25,aa00827c-f8c2-48ab-a27c-d218cbfd5fc0,2b1245f1-bc35-49f6-ac20-459011a306f0,疫情期間如何使用視訊診療就診？除了視訊診療外，還能以什麼方式進行？,視訊診療參考流程如下：首先，請查詢健保署全球資訊網上的視訊診療指定院所；接著，電洽視訊診療院所預約時間，並下載共同使用的視訊APP；之後，等待院所聯繫進行視訊診療；視訊診療完成後，請家屬攜帶健保卡至院所特定窗口過卡、繳費、領藥，或由藥師送藥到府；慢性病連續處方箋第、次領藥，可持健保卡及處方箋自行選擇至原看診院所或社區藥局領藥。除了視訊診療外，慢性病複診病人經醫師評估病情穩定可採電話問診，但此措施暫訂至110年5月28日止。,11.920397499576211,20.593957599252462,156
2026-06-01 08:32:27,cd006209-71ae-4551-a6c0-6170218977f3,d6dbc39d-ce7c-4826-93be-effad0951d62,申請投保於工農漁會之欠費繳款單，已退會無法(不能)回單位繳納？,您好！如果您已經退會，無法回工農漁會繳納欠費，您可以採取以下方式：首先，工農漁會會向健保署申報欠費後，健保署會另外郵寄繳款單到您的通訊地址。您也可以至健保署「個人健保資料網路服務作業」或下載「全民健保行動快易通│健康存摺APP」，線上查詢未繳保險費，並透過信用卡、活期帳戶、行動支付（例如iPASSMONEY、街口支付、台灣PAY、悠遊付、全支付等APP）、金融機構臨櫃、自動櫃員機及超商行動條碼等多種方式繳納。詳細繳納方式說明，請參考健保署全球資訊網/網路櫃檯/保險費繳納/保險費繳納方式：[https://www.nhi.gov.tw/ch/cp-3291-af80a--1.html](https://www.nhi.gov.tw/ch/cp-3291-af80a-2595-1.html)。,10.202759185805917,25.64706818945706,231
2026-06-01 08:32:27,c515d70e-6dc5-47fa-9034-fceaa11401df,90c38c10-4a87-47e3-b411-acf9e852be6b,為提升醫療服務效率，建立醫院品質比較基礎，全民健保自105年3月1日起，醫院住院全面實施Tw-DRGs支付制度,您好！為提升醫療服務效率，建立醫院品質比較基礎，全民健保自105年3月1日起，醫院住院全面實施Tw-DRGs支付制度。目前現行的Tw-DRGs版本仍為3.版，實施第階段Tw-DRGs。原本規劃於年3月日起全面實施4.0版Tw-DRGs，但考量外界疑慮以及醫院反映的行政作業問題，暫緩了第3-5階段項目的實施。透過DRG的分類，可以比較醫療院所間醫療服務的效率及品質，作為未來論品質支付的基礎。健保署持續蒐集相關修訂建議，希望能鼓勵醫療院所持續提升醫療照護的品質與價值，同時不影響民眾就醫權益。,7.435288647189736,14.48442916944623,160
2026-06-01 08:32:28,29ddda25-e0bf-487d-8c70-9e116c3e31cb,76683cd5-c1a8-4c9d-b9aa-a7d884c42686,國外出生的小朋友應如何投保？,國外出生的新生兒需要先入戶籍，入籍滿個月後，才可以依附父母當眷屬加健保喔！您可以攜帶爸爸媽媽的身分證至父母投保的單位辦理眷屬投保。,8.508671646937728,9.99682885594666,34
2026-06-01 08:32:33,6a398945-8c8f-44b8-baa3-3465860dac88,2c777d0c-2b58-49ab-8503-4061f2b068d2,何謂直系血親尊親屬？,直系血親尊親屬包括父母、祖父母、外祖父母、曾祖父母、外曾祖父母等喔！,11.23554114997387,12.470422996208072,11
2026-06-01 08:32:33,38c068d3-9794-4efa-b89d-d49409646f29,54555e02-7b5a-495f-9938-678f507bfaf2,花蓮地區以外之健保特約醫療院所如收治來自災區無健保卡之災民，應如何受理就醫?,請醫療院所亦以C001(就醫序號)例外就醫方式提供醫療服務，不得要求民眾自費就醫。,14.108091043308377,14.58391896262765,14
2026-06-01 08:32:33,cce73e68-6cc9-4e6f-a6cd-72d9a632b538,c3362de8-06dd-4228-b441-82aa0c3eeab3,同一個月的保費繳納二次要如何申請退費？,一般民眾篇：您可以選擇以下方式申請退費：一、臨櫃申請：請攜帶身分證（單位為相關證明文件）、收據（或填寫聲明書）到所屬健保署分區業務組聯服櫃檯申請。二、郵寄申請：請至健保署全球資訊網頁下載申請書（健保表單下載/保險費表單/全民健康保險保險費及滯納金退費申請書(重複繳納或溢繳專用)），填寫完成後，郵寄至所屬健保署分區業務組收。三、網路申請：請至健保署全球資訊網頁申請（網路櫃檯/承保網路櫃檯/個人健保資料網路服務作業/各類申請進度查詢及下載/個人退費申請與查詢）。退費方式可選擇「開立支票」或「指定帳戶轉帳」或「轉至原約定帳戶」或如目前在鄉鎮市區公所投保者，可選擇「沖抵下月保險費」。投保單位篇：您可以選擇以下方式申請退費：一、臨櫃申請：請攜帶收據（或填寫聲明書）、身份證明文件至所屬健保署分區業務組聯服櫃檯申請。二、郵寄申請：請至健保署全球資訊網頁下載申請書（健保表單下載/保險費表單/全民健康保險保險費及滯納金退費申請書(重複繳納或溢繳專用)），填寫完成後，郵寄至所屬健保署分區業務組收。三、網路申請：請至健保署全球資訊網頁多憑證網路承保作業申請（網路櫃檯/承保網路櫃檯/多憑證網路承保作業/單位資料查詢及變更/單位退費申請與查詢）。退費方式可選擇「開立支票」或「指定帳戶轉帳」或「轉至原約定帳戶」或如申請單位目前在保存續中，可選擇「沖抵下月保險費」。,4.875700678676367,38.05044183693826,453
2026-06-01 08:32:34,12eb5cab-8428-40c0-846c-df02ced34b92,45a1e4f9-e588-4bf0-bee5-9b8a7eea74e1,扣費義務人何時申報補充保險費明細?,扣費義務人均需於每年月日前，向健保署申報前一年度保險對象補充保險費扣費明細資料。為了避免網路和電話壅塞導致申報資料異常，建議扣費單位改採使用本系統，隨時申報明細、按月列印繳款單、按時繳納保險費，這樣不僅能維持每月申報及繳納金額平衡，也能免除每年1月31日前申報的困擾。,9.187258007004857,16.627821624279022,89
2026-06-01 08:32:34,b2d16975-6f1b-4969-862d-5c6356c7e82c,f5c98b74-cd79-4e7c-871d-aa7d84d1df82,牙醫門診抽審資料繳交期限,牙醫門診抽審資料繳交期限是這樣子的：首先，您需要依照全民健康保險醫療費用申報與核付及醫療服務審查辦法第1與條來辦理。簡單來說，當我們通知您需要檢送病歷或診療證明文件等資料時，您需要在接獲通知日起的七日內（不包含例假日）完成。如果您超過七天，但還沒超過六十天，那麼您需要補件後才能核付費用；如果超過六十天了，我們可能會直接核定醫療費用點數並予以核付。另外，如果您收到通知後十四日內（不包含例假日）沒有完整提供病歷或診療相關證明文件，我們可能會暫停您最近一個月的費用支付喔！,9.37864938750863,20.59154669754207,146
2026-06-01 08:32:37,02aa66c5-a224-494e-b7f2-09c66f2c2218,2f51eb15-1faa-4858-8c18-61e1ca385a4e,線上申辦眷屬投保,如眷屬依附之被保險人在一類投保單位(公務機關、公司行號等)加保，請洽投保單位承辦人辦理，承辦人可透過「多憑證網路承保作業」線上辦理投保。如眷屬依附之被保險人在二三類投保單位(工、農、漁會)加保，仍請洽該單位辦理。如眷屬依附之被保險人在六類投保單位(公所)加保，被保險人可透過「健保快易通APP」或「個人健保資料網路服務作業」線上辦理投保。另外眷屬身分投保，應選擇依附親等最近的被保險人投保，若無法隨親等最近之被保險人投保並符合主管機關規定之特殊情形者，得跨親等依附被保險人投保，需檢附聲明書以郵寄或臨櫃方式辦理，相關表單下載請參考「健保表單下載/投保相關表單/投保資格與異動表單/健保承保專用表格」(https://www.nhi.gov.tw/ch/cp-1748-4ed7f-3294-1.html)。,7.700907235965133,24.84695258177817,271
2026-06-01 08:32:38,557e5805-0eb5-466d-a76a-fbb9a1c3a9bc,b37a4d55-9e3f-4e0e-a7cf-2067326fa6d7,無一定雇主之受僱者定義說明,無一定雇主的受僱者是指經常於三個月內受僱於非屬機關、學校、公民營事業機構等二個以上不同雇主，其工作機會、工作時間、工作量、工作場所、工作報酬不固定者。簡單來說，就是工作不穩定，經常換雇主的人員喔！,11.494229959324002,15.675389431416988,53
2026-06-01 08:32:40,db60b1ba-a2f2-4c3b-b510-45fef4f28bda,2a0731be-168e-4b29-af98-be0af88e276b,二代健保維持財務收支平衡的方法,二代健保成立健保會，透過財務收支連動機制，整體考量保險收入與醫療給付，完成年度收支平衡費率的審議，以維持長期財務平衡。,6.3134351670742035,8.207044055685401,28
2026-06-01 08:32:43,8a9fcf9c-81d5-4a95-b594-be0ec945d708,aae42e5d-0b8b-4074-9cab-78d24a139ac9,工、農會會員負擔之保費如何計算？,工、農會會員的保費計算方式如下：工會會員每月自付保費為每人每月5元，農漁會會員每月自付保費為每人每月458元。詳細資訊請參考此連結：https://www.nhi.gov.tw/ch/cp9421-f9533-2569-1.html 。,7.221812471747398,12.214402958750725,71
